3000;0.797839
3100;0.795947
3200;0.795947
3300;0.798338
3400;0.798851
3500;0.798851
3600;0.795482
3700;0.795482
3800;0.795481
3900;0.809503
400;0.769637
4000;0.795481
4100;0.795683
4200;0.795683
4300;0.795683
4400;0.795707
4500;0.795707
4600;0.795769
4700;0.784874
4800;0.784874
4900;0.786209
500;0.766186
5000;0.783984
5100;0.783984
5200;0.796004
5300;0.796004
5400;0.796003
5500;0.795824
5600;0.795824
5700;0.795929
5800;0.795929
5900;0.795934
600;0.423542
6000;0.795934
6100;0.795934
6200;0.796078
6300;0.796081
6400;0.786066
6500;0.786061
6600;0.786061
6700;0.786063
6800;0.786063
6900;0.786063
700;0.743223
7000;0.786063
7100;0.786063
7200;0.786064
7300;0.786064
7400;0.786091
7500;0.786092
7600;0.786092
7700;0.786683
7800;0.786683
7900;0.786688
800;0.753997
8000;0.786688
8100;0.786346
8200;0.786346
8300;0.786503
8400;0.786501
8500;0.786585
8600;0.786585
8700;0.789047
8800;0.789513
8900;0.789513
900;0.754388
9000;0.789513
9100;0.789513
9200;0.789513
9300;0.787497
9400;0.787497
9500;0.787497
9600;0.787497
9700;0.787497
9800;0.787497
9900;0.787497
100;0.756283
1000;0.754630
10000;0.787497
10100;0.787497
10200;0.787497
10300;0.787497
10400;0.787497
10500;0.787497
10600;0.787494
10700;0.787494
10800;0.787494
10900;0.787494
1100;0.754630
11000;0.787494
11100;0.787502
11200;0.787504
11300;0.787520
11400;0.787520
11500;0.787520
11600;0.787520
11700;0.787520
11800;0.787520
11900;0.787520
1200;0.750067
12000;0.787520
12100;0.787520
12200;0.787520
12300;0.787520
12400;0.787520
12500;0.787520
12600;0.787520
12700;0.787521
12800;0.787521
12900;0.787521
1300;0.750923
13000;0.787521
13100;0.787521
13200;0.787521
13300;0.787521
13400;0.787521
13500;0.787521
13600;0.808164
13700;0.808164
13800;0.808164
13900;0.808164
1400;0.766429
14000;0.808164
14100;0.808164
14200;0.808164
14300;0.808173
14400;0.808172
14500;0.808196
14600;0.808197
14700;0.808197
14800;0.814416
14900;0.814416
1500;0.766765
15000;0.814416
15100;0.814570
15200;0.814570
15300;0.814570
15400;0.814570
15500;0.814570
15600;0.814126
15700;0.814126
15800;0.814126
15900;0.814126
1600;0.766739
16000;0.814126
16100;0.814126
16200;0.814126
16300;0.814591
16400;0.814591
16500;0.814591
16600;0.814591
16700;0.814591
16800;0.814591
16900;0.814591
1700;0.740410
17000;0.814591
17100;0.814591
17200;0.814591
17300;0.814591
17400;0.808695
17500;0.808694
17600;0.808723
17700;0.808723
17800;0.808723
17900;0.808723
1800;0.788128
18000;0.808723
18100;0.808723
18200;0.808723
18300;0.808723
18400;0.808723
18500;0.808723
18600;0.808723
18700;0.808723
18800;0.808723
18900;0.808723
1900;0.788158
19000;0.808768
19100;0.808768
19200;0.806990
19300;0.806995
19400;0.806995
19500;0.806995
19600;0.806995
19700;0.806995
19800;0.806995
19900;0.806995
200;0.448328
2000;0.788226
20000;0.806995
2100;0.795387
2200;0.795387
2300;0.795389
2400;0.795389
2500;0.795389
2600;0.795389
2700;0.795611
2800;0.795611
2900;0.795870
300;0.483068
3000;0.797839
3100;0.795947
3200;0.795947
3300;0.798338
3400;0.798851
3500;0.798851
3600;0.795482
3700;0.795482
3800;0.795481
3900;0.809503
400;0.769637
4000;0.795481
4100;0.795683
4200;0.795683
4300;0.795683
4400;0.795707
4500;0.795707
4600;0.795769
4700;0.784874
4800;0.784874
4900;0.786209
500;0.766186
5000;0.783984
5100;0.783984
5200;0.796004
5300;0.796004
5400;0.796003
5500;0.795824
5600;0.795824
5700;0.795929
5800;0.795929
5900;0.795934
600;0.423542
6000;0.795934
6100;0.795934
6200;0.796078
6300;0.796081
6400;0.786066
6500;0.786061
6600;0.786061
6700;0.786063
6800;0.786063
6900;0.786063
700;0.743223
7000;0.786063
7100;0.786063
7200;0.786064
7300;0.786064
7400;0.786091
7500;0.786092
7600;0.786092
7700;0.786683
7800;0.786683
7900;0.786688
800;0.753997
8000;0.786688
8100;0.786346
8200;0.786346
8300;0.786503
8400;0.786501
8500;0.786585
8600;0.786585
8700;0.789047
8800;0.789513
8900;0.789513
900;0.754388
9000;0.789513
9100;0.789513
9200;0.789513
9300;0.787497
9400;0.787497
9500;0.787497
9600;0.787497
9700;0.787497
9800;0.787497
9900;0.787497
100;0.756283
1000;0.754630
10000;0.787497
10100;0.787497
10200;0.787497
10300;0.787497
10400;0.787497
10500;0.787497
10600;0.787494
10700;0.787494
10800;0.787494
10900;0.787494
1100;0.754630
11000;0.787494
11100;0.787502
11200;0.787504
11300;0.787520
11400;0.787520
11500;0.787520
11600;0.787520
11700;0.787520
11800;0.787520
11900;0.787520
1200;0.750067
12000;0.787520
12100;0.787520
12200;0.787520
12300;0.787520
12400;0.787520
12500;0.787520
12600;0.787520
12700;0.787521
12800;0.787521
12900;0.787521
1300;0.750923
13000;0.787521
13100;0.787521
13200;0.787521
13300;0.787521
13400;0.787521
13500;0.787521
13600;0.808164
13700;0.808164
13800;0.808164
13900;0.808164
1400;0.766429
14000;0.808164
14100;0.808164
14200;0.808164
14300;0.808173
14400;0.808172
14500;0.808196
14600;0.808197
14700;0.808197
14800;0.814416
14900;0.814416
1500;0.766765
15000;0.814416
15100;0.814570
15200;0.814570
15300;0.814570
15400;0.814570
15500;0.814570
15600;0.814126
15700;0.814126
15800;0.814126
15900;0.814126
1600;0.766739
16000;0.814126
16100;0.814126
16200;0.814126
16300;0.814591
16400;0.814591
16500;0.814591
16600;0.814591
16700;0.814591
16800;0.814591
16900;0.814591
1700;0.740410
17000;0.814591
17100;0.814591
17200;0.814591
17300;0.814591
17400;0.808695
17500;0.808694
17600;0.808723
17700;0.808723
17800;0.808723
17900;0.808723
1800;0.788128
18000;0.808723
18100;0.808723
18200;0.808723
18300;0.808723
18400;0.808723
18500;0.808723
18600;0.808723
18700;0.808723
18800;0.808723
18900;0.808723
1900;0.788158
19000;0.808768
19100;0.808768
19200;0.806990
19300;0.806995
19400;0.806995
19500;0.806995
19600;0.806995
19700;0.806995
19800;0.806995
19900;0.806995
200;0.448328
2000;0.788226
20000;0.806995
2100;0.795387
2200;0.795387
2300;0.795389
2400;0.795389
2500;0.795389
2600;0.795389
2700;0.795611
2800;0.795611
2900;0.795870
300;0.483068
3000;0.797839
3100;0.795947
3200;0.795947
3300;0.798338
3400;0.798851
3500;0.798851
3600;0.795482
3700;0.795482
3800;0.795481
3900;0.809503
400;0.769637
4000;0.795481
4100;0.795683
4200;0.795683
4300;0.795683
4400;0.795707
4500;0.795707
4600;0.795769
4700;0.784874
4800;0.784874
4900;0.786209
500;0.766186
5000;0.783984
5100;0.783984
5200;0.796004
5300;0.796004
5400;0.796003
5500;0.795824
5600;0.795824
5700;0.795929
5800;0.795929
5900;0.795934
600;0.423542
6000;0.795934
6100;0.795934
6200;0.796078
6300;0.796081
6400;0.786066
6500;0.786061
6600;0.786061
6700;0.786063
6800;0.786063
6900;0.786063
700;0.743223
7000;0.786063
7100;0.786063
7200;0.786064
7300;0.786064
7400;0.786091
7500;0.786092
7600;0.786092
7700;0.786683
7800;0.786683
7900;0.786688
800;0.753997
8000;0.786688
8100;0.786346
8200;0.786346
8300;0.786503
8400;0.786501
8500;0.786585
8600;0.786585
8700;0.789047
8800;0.789513
8900;0.789513
900;0.754388
9000;0.789513
9100;0.789513
9200;0.789513
9300;0.787497
9400;0.787497
9500;0.787497
9600;0.787497
9700;0.787497
9800;0.787497
9900;0.787497
