F0;F1;F2
244502326.62199998;12.856999999999998;226272.00266730404
254268377.25;11.421999999999997;168816.67208482462
254267805.927;11.439999999999998;194738.3586021868
245709086.857;12.409;247756.323666392
245708066.59;12.646;104356.4201915242
245708221.433;12.428;162851.3921814608
244508457.362;12.768999999999997;167213.14388308543
244502559.01999998;12.826999999999998;225615.21977864564
244503400.61699998;12.805999999999997;226137.34619432906
245708245.706;12.411;162821.36660763918
244507901.92000002;12.788999999999998;110818.5700436474
244502700.01999998;12.822999999999997;257283.14933314524
244508199.445;12.774999999999997;126668.0720530854
