F0;F1;F2
244754184.44300002;14.381999999999998;258560.96714993822
254551698.562;11.685999999999998;87107.82723000219
246225399.046;12.617;125979.5275615206
254427584.075;11.852999999999998;143006.662426739
244900330.22;14.367999999999997;194429.605109039
245832260.98000002;13.336;138515.0944794412
245948076.689;13.029;138311.63596000322
245948172.445;12.678;87403.5296917526
254531961.252;11.843999999999998;96624.8489361734
246064099.748;12.63;66311.96433017899
245949386.852;12.668;118916.29290237081
246063441.069;12.646;63991.3274815314
246063836.39499998;12.637;76706.38107035121
