F0;F1;F2
0.37308425982326493;0.32400454988849897;0.004989514099536593
0.05528299644955761;0.5317406131245945;0.2815358922505534
0.3680467034570431;0.6218430019980824;0.009162484994825814
0.06032015090152027;0.5372013639654122;0.010659563654824705
0.055293471106909894;0.5306029566994245;0.01836646512108718
0.0602772099407068;0.5742889634259638;0.014296151130699156
0.3730791691055628;0.3255972688837373;0.005672605212147025
0.3680803501064184;0.32536973759870336;0.005802829736225976
0.055727884094210145;0.5312855505545266;0.016351143581574436
0.36807250471178854;0.658020476318497;0.006238648489420412
0.060300720138929655;0.9296928306491636;0.012495006198076945
0.055724199350235454;0.5324232069796967;0.016949701632624093
0.05529400393083549;0.5306029566994245;0.018262099589020635
0.06031817822829258;0.5365187701103104;0.011612019451684859
0.36807639396531505;0.6573378824633949;0.006212152312121401
