F0;F1;F2
0.38245448528441983;0.6548350383280207;0.007950732829436234
0.060271971669951956;0.5695108064402488;0.14139024831448696
0.3685077481805825;0.3435722404014281;0.014004074812412476
0.08178179885063253;0.6621160394491107;0.01649032990410068
0.06029134221802167;0.5738339008558959;0.032454852597387486
0.06029909937129431;0.5701934002953509;0.021476553956956253
0.06940642643011818;0.6832764489572781;0.0169470339621809
0.3725956330024965;0.614789532162026;0.010725578023630075
0.06527402435371417;0.5895335595232457;0.01870129796853136
0.06103649341617043;0.5708759941504532;0.02133254325930983
0.36850872857032546;0.3424345839762576;0.013304138679032903
0.38245222460993;0.6548350383280207;0.008262859368759576
0.37760385755685405;0.6496018187722374;0.0087575827017501
0.3771459947428641;0.6138794070218903;0.009017187307920395
0.38245431205972724;0.6548350383280207;0.007953569892267162
