F0;F1;F2
0.060271971669951956;0.5695108064402488;0.14139024831448696
0.38245448528441983;0.6548350383280207;0.007950732829436234
0.07473481147243034;0.6623435707341445;0.01740149503681693
0.3685077481805825;0.3435722404014281;0.014004074812412476
0.06029134221802167;0.5738339008558959;0.032454852597387486
0.06029909937129431;0.5701934002953509;0.021476553956956253
0.3725956330024965;0.614789532162026;0.010725578023630075
0.3771459947428641;0.6138794070218903;0.009017187307920395
0.06943963587654127;0.6432309427912837;0.018347641414604866
0.06103649341617043;0.5708759941504532;0.02133254325930983
0.36850872857032546;0.3424345839762576;0.013304138679032903
0.06988021806521474;0.6650739461545534;0.018120801017870666
