F0;F1;F2
244162411.088;10.834;9872.894410177802
244259046.416;10.756;8925.8668759138
244142927.726;12.299;8908.306115850399
244026929.64499998;12.286999999999999;14232.1002098406
244026004.76999998;10.855;15623.5344407434
243795380.598;10.905;60859.11155112961
243796478.224;10.626999999999999;129428.28446320539
244046366.44599998;10.699;13339.182621308999
243912300.398;10.661999999999999;19257.601963374
244457953.99199998;12.299;8738.5539000654
243921182.627;10.642;42685.4606188326
243912561.989;10.629;116558.67474180038
244025963.342;10.934999999999999;15486.038925516801
243796453.726;10.732;45849.493174055606
243797678.204;10.674999999999999;52050.9804749548
