F0;F1;F2
255649446.264;13.460999999999997;7518.555652414401
254033801.454;11.556;52467.127224054006
255649778.958;13.336999999999996;8104.5948481994
248470223.338;13.933;13282.592289559401
248343248.334;13.161;74144.46927746199
248661351.40600002;12.443;14891.1165648242
253647082.439;11.703;36281.8393351888
254079449.073;11.806999999999999;10539.181806822202
248470624.14200002;13.923;15384.502252983999
248365061.741;12.315999999999999;42988.602996735
253667293.586;11.635;64016.2623714198
255225918.82;13.337999999999997;9106.814687922
248605149.587;12.818;13340.552886412202
254052799.87199998;11.996999999999998;14075.143163907
253900275.366;11.601999999999999;23538.2806041664
248461251.949;13.154;30728.123155603804
253802240.398;11.645999999999999;50017.7073749042
248354274.33200002;13.164;59213.620653345
248343316.991;13.142;62307.20677570541
248605057.935;12.822999999999999;13582.757853767202
248364540.11;12.318999999999999;35607.1531935316
248470976.468;12.985999999999999;21702.555033662
253763715.708;11.661;38812.1959164216
255379735.86900002;13.364999999999997;7816.4838021298
255342445.255;13.289999999999997;9203.902774883602
253774393.273;11.931;17458.727085638402
253801495.50300002;11.645999999999999;55711.2872449042
253763320.751;11.800999999999998;18479.1267800782
253665216.363;11.720999999999998;19097.7770076616
248477662.819;13.043999999999999;20404.8185649258
248489073.375;13.001999999999999;18123.7082413052
248480454.689;12.322;20409.6940745432
254038079.465;11.588999999999999;50988.51036153221
253774000.229;11.989999999999998;16692.425615132604
255342132.584;13.324999999999998;8320.7162238158
254077357.541;11.935999999999998;16408.1400676652
255514679.518;13.357999999999997;7946.826919938
254052594.681;11.556;52437.495894335
253889887.755;11.608999999999998;52691.11072821281
248488982.90600002;12.404;18711.9873492784
255226123.189;13.326999999999996;8122.034428757801
255649328.967;13.460999999999997;7716.785852414399
253657547.729;11.671;19888.784416196802
248470413.174;12.354;22190.358379264
255495933.065;13.296999999999997;8286.925914883599
248643121.849;12.389999999999999;14898.5253870268
253658209.801;11.669999999999998;21428.271191595602
253890087.439;11.572;53515.27980821281
254035144.703;11.607;22369.043988160203
253801654.314;11.645999999999999;54538.713784904205
255514673.988;13.297999999999996;8179.842521852401
253818909.65600002;11.713999999999999;17311.5000030496
253819123.224;11.655;19689.0634835554
253890928.649;11.575999999999999;52676.379570236
