F0;F1;F2
0.17411882891132469;0.5067121717708474;0.6242640884265616
0.5626432343462042;0.17952218389187177;0.4661641251785414
0.5577964512411928;0.19408418613405154;0.4916432172381574
0.22623291896790942;0.41274175105178235;0.6787620770315329
0.2218384802555262;0.4211604085980423;0.5480029105518059
0.1742821611515703;0.4951080762341104;0.4779688304685685
0.17412620676022114;0.49943117064975756;0.5316894428574975
0.5619146745644075;0.19021615428847186;0.49252313098257355
0.22590149549912503;0.41524459518715684;0.474749263119022
0.2218590296186322;0.4163822516123273;0.4945926591195902
0.5626391035280361;0.18339021573745065;0.40875237881337106
0.5619209103000778;0.18657565372792692;0.6477678439188852
0.22184806716085884;0.4177474393225317;0.6495665911088244
0.17427736071182132;0.49738338908445134;0.4532152943923984
0.22592716062352047;0.4136518761919185;0.6023351084338109
0.1742566685060555;0.4982935142245879;0.5450149209486919
0.17418543700494565;0.499203639364724;0.6788394723629748
0.17425033338109805;0.4985210455096214;0.5390311051060204
