F0;F1;F2
249457843.11;12.006999999999998;4377.756291100401
241361906.865;12.918;8878.8308841014
249329477.712;13.318999999999999;5774.235256042401
241643829.51999998;12.971;6381.7866398900005
249330135.014;13.477999999999998;4787.995617612401
241488870.516;13.11;7505.87278923
241372973.789;12.921;8199.042536574201
241489469.45200002;14.672;6898.3283783762
241372879.91799998;12.925999999999998;8400.9422237678
241361920.439;12.918;8843.6273341014
241489914.20700002;12.943999999999999;6600.488014221
249457682.70700002;12.016999999999998;4597.063492617801
249330334.88;12.015999999999998;4640.9895422806
249457833.384;12.011999999999999;4426.7641682342
241606268.11;13.421;6531.2493122504
241489967.172;12.943999999999999;6543.7017233816005
241606315.565;13.43;6449.3296617446
241643776.66799998;12.927999999999997;6400.7290458436
